Now the first column is url which is missing 404, second column is Anchor text and third column is Linked From
keep in mind that https://alpine-academy-frontend.vercel.app/ is baseUrl of project, you need to fix each 404 link on these page , only need to fix these links please

URL	Anchor Text	Linked From
https://alpine-academy-frontend.vercel.app/pt/classes-esqui-grup-empreses-collegis-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/pt/aulas-empresas-escolas-baqueira.html
https://alpine-academy-frontend.vercel.app/pt/cours-ski-groupe-entreprises-ecoles-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/pt/aulas-empresas-escolas-baqueira.html
https://alpine-academy-frontend.vercel.app/pt/aulas-esqui-grupo-empresas-escolas-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/pt/aulas-empresas-escolas-baqueira.html
https://alpine-academy-frontend.vercel.app/pt/clases-esqui-baqueira.html	Clases de esquí	https://alpine-academy-frontend.vercel.app/pt/aulas-empresas-escolas-baqueira.html
https://alpine-academy-frontend.vercel.app/ca/images/Precios/clase-particular-esquí-pareja-baqueira-alpine-ski-academy.webp	inline style	https://alpine-academy-frontend.vercel.app/ca/preus-i-tarifes-baqueira.html
https://alpine-academy-frontend.vercel.app/fr/images/Precios/clase-particular-esquí-pareja-baqueira-alpine-ski-academy.webp	inline style	https://alpine-academy-frontend.vercel.app/fr/prix-et-tarifs-baqueira.html
https://alpine-academy-frontend.vercel.app/pt/images/Precios/clase-particular-esquí-pareja-baqueira-alpine-ski-academy.webp	inline style	https://alpine-academy-frontend.vercel.app/pt/precos-e-tarifas-baqueira.html
https://alpine-academy-frontend.vercel.app/en/clases de esquí	clases de esquí	https://alpine-academy-frontend.vercel.app/en/ski-snowboard-rental-baqueira.html
https://alpine-academy-frontend.vercel.app/en/o snow	o snow	https://alpine-academy-frontend.vercel.app/en/ski-snowboard-rental-baqueira.html
https://alpine-academy-frontend.vercel.app/fr/clases de esquí	clases de esquí	https://alpine-academy-frontend.vercel.app/fr/location-de-materiel-baqueira.html
https://alpine-academy-frontend.vercel.app/fr/o snow	o snow	https://alpine-academy-frontend.vercel.app/fr/location-de-materiel-baqueira.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/contacto.html	Reserva	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/index.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/animation.js	script/src	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/index.html
https://alpine-academy-frontend.vercel.app/en.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-ninos.html
https://alpine-academy-frontend.vercel.app/ca.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-ninos.html
https://alpine-academy-frontend.vercel.app/fr.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-ninos.html
https://alpine-academy-frontend.vercel.app/pt.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-ninos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/private-ski-lessons-families-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-familias.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-particulars-families-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-familias.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-prives-familles-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-familias.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-privadas-familias-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-familias.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/private-ski-lessons-adults-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-particulars-adults-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-particuliers-adultes-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-particulares-adultos-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/private-ski-lessons-carv-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-carv.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-particulars-carv-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-carv.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-prives-carv-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-carv.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-privadas-carv-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-carv.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/freestyle-ski-lessons-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freestyle.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-freestyle-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freestyle.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-freestyle-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freestyle.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-freestyle-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freestyle.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/group-ski-lessons-children-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-ninos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-grup-nens-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-ninos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-groupe-enfants-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-ninos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-grupo-criancas-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-ninos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/adult-group-ski-lessons-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-grup-adults-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-groupe-adultes-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-grupo-adultos-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/grupo-adultos.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/group-ski-lessons-businesses-schools-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/empresas-colegios.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-grup-empreses-collegis-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/empresas-colegios.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-groupe-entreprises-ecoles-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/empresas-colegios.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-grupo-empresas-escolas-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/empresas-colegios.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueira.html	Clases de esquí	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/empresas-colegios.html
https://alpine-academy-frontend.vercel.app/pt/clases de esquí	clases de esquí	https://alpine-academy-frontend.vercel.app/pt/aluguel-de-equipamento-baqueira.html
https://alpine-academy-frontend.vercel.app/pt/o snow	o snow	https://alpine-academy-frontend.vercel.app/pt/aluguel-de-equipamento-baqueira.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en/freeride-ski-lessons-baqueira.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freeride.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca/classes-esqui-freeride-baqueira.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freeride.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr/cours-ski-freeride-baqueira.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freeride.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt/aulas-esqui-freeride-baqueira.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/particulares-freeride.html
https://alpine-academy-frontend.vercel.app/en/gallery.html	Gallery	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/en/webcams-baqueria.html	Cameras	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/en/ski-snowboard-equipment-hire-baqueira.html	Rentals	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/en/contact-bookings.html	Contact	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/en.html	English	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/ca.html	Català	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/fr.html	Français	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/pt.html	Português	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/contacto-reservas.html	Book Now	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/precios-clases-esqui-baqueira.html	View Prices & Rates	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-en.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/esqui-baqueria-profesor-alumna.webp	style: .hero-section	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/styles.css
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/img/fotos-clases\ en\ grupo-niños/clases-colectivas-niños-baqueira-beret-fuera-pista.webp	style: .page-hero	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/styles.css
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/img/Fotos-esqui-familias/familia\ clases\ particulares\ alpine\ ski\ academy.jpg	style: .family-hero	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/styles.css
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/es.html	Español	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-fr.html
https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/precos.html	Ver preços e tarifas	https://alpine-academy-frontend.vercel.app/clases-esqui-baqueira/clases-esqui-baqueria-pt.html
